onset_eyetrackfile	event
3418.3	heat
4566.5	heat
5777.8	heat
6905.0	heat
8327.6	heat
9580.9	heat
10898.3	heat
12341.9	heat
13722.3	heat
15186.9	heat
16588.4	heat
17883.8	heat
18989.5	heat
20158.8	heat
21349.1	heat
22855.6	heat
24130.0	heat
25615.5	heat
26975.0	heat
28207.3	heat
