onset_eyetrackfile	event
3879.4	heat
5006.6	heat
6175.9	heat
7556.4	heat
8809.4	heat
9915.7	heat
11190.1	heat
12675.4	heat
13991.8	heat
15393.0	heat
16836.2	heat
17984.2	heat
19195.6	heat
20555.1	heat
22019.4	heat
23314.7	heat
24652.5	heat
25842.8	heat
27265.4	heat
28497.7	heat
