onset_eyetrackfile	event
3274.9	heat
4739.4	heat
5929.7	heat
7057.0	heat
8395.4	heat
9838.9	heat
10987.2	heat
12093.4	heat
13367.8	heat
14790.3	heat
16191.4	heat
17444.7	heat
18930.3	heat
20436.9	heat
21669.3	heat
22986.7	heat
24198.1	heat
25578.5	heat
26747.8	heat
28107.3	heat
