onset_eyetrackfile	event
4169.1	heat
5317.5	heat
6612.4	heat
7971.9	heat
9078.1	heat
10247.4	heat
11585.5	heat
12712.2	heat
14197.8	heat
15515.0	heat
16747.0	heat
18211.6	heat
19422.9	heat
20824.5	heat
22204.9	heat
23479.4	heat
24922.9	heat
26176.3	heat
27598.8	heat
29104.7	heat
