onset_eyetrackfile	event
3439.3	heat
4649.6	heat
5839.9	heat
7346.6	heat
8473.8	heat
9854.3	heat
11128.7	heat
12234.9	heat
13699.4	heat
15037.9	heat
16397.4	heat
17650.4	heat
18945.8	heat
20115.1	heat
21346.8	heat
22748.4	heat
24233.6	heat
25656.1	heat
26973.5	heat
28417.0	heat
