onset_eyetrackfile	event
3381.3	heat
4487.5	heat
5614.7	heat
7016.2	heat
8247.7	heat
9438.1	heat
10733.5	heat
11986.8	heat
13367.4	heat
14789.7	heat
16107.2	heat
17381.6	heat
18740.9	heat
20204.1	heat
21710.7	heat
22921.7	heat
24407.4	heat
25850.9	heat
26999.2	heat
28337.6	heat
