onset_eyetrackfile	event
2858.7	heat
3985.9	heat
5260.3	heat
6661.8	heat
7852.1	heat
9294.3	heat
10799.9	heat
12117.4	heat
13286.6	heat
14751.1	heat
15857.1	heat
17068.5	heat
18300.8	heat
19639.2	heat
20787.1	heat
22209.5	heat
23505.0	heat
24884.8	heat
26138.0	heat
27623.6	heat
