onset_eyetrackfile	event
3072.5	heat
4346.7	heat
5473.9	heat
6917.4	heat
8276.8	heat
9699.3	heat
10889.6	heat
11995.8	heat
13460.3	heat
14861.8	heat
16157.1	heat
17537.6	heat
19044.2	heat
20529.7	heat
21699.0	heat
22952.4	heat
24269.9	heat
25418.2	heat
26756.6	heat
27968.0	heat
