onset_eyetrackfile	event
3482.7	heat
4631.0	heat
5884.4	heat
7264.9	heat
8539.3	heat
9834.7	heat
10941.0	heat
12258.4	heat
13490.8	heat
14892.3	heat
16356.8	heat
17695.3	heat
18822.6	heat
20245.1	heat
21456.4	heat
22963.0	heat
24322.5	heat
25491.8	heat
26682.0	heat
28125.6	heat
