onset_eyetrackfile	event
3865.3	heat
5224.7	heat
6563.2	heat
7985.7	heat
9217.8	heat
10345.1	heat
11556.5	heat
13021.0	heat
14127.3	heat
15613.0	heat
16887.4	heat
18330.9	heat
19521.2	heat
20669.5	heat
21838.8	heat
23240.3	heat
24620.8	heat
26127.5	heat
27444.9	heat
28698.3	heat
