onset_eyetrackfile	event
3730.5	heat
5089.9	heat
6427.8	heat
7850.3	heat
9082.7	heat
10209.6	heat
11420.8	heat
12885.4	heat
13991.6	heat
15477.2	heat
16751.6	heat
18195.2	heat
19385.4	heat
20533.5	heat
21702.8	heat
23104.2	heat
24483.4	heat
25990.0	heat
27307.5	heat
28560.8	heat
