onset_eyetrackfile	event
3493.8	heat
4620.7	heat
5790.0	heat
6980.3	heat
8212.6	heat
9593.1	heat
10931.6	heat
12353.9	heat
13860.5	heat
15134.9	heat
16283.1	heat
17768.7	heat
19127.1	heat
20570.3	heat
21971.5	heat
23224.7	heat
24331.0	heat
25795.6	heat
27091.0	heat
28408.3	heat
