onset_eyetrackfile	event
3450.7	heat
4577.9	heat
5747.1	heat
6937.4	heat
8169.8	heat
9550.3	heat
10888.3	heat
12310.7	heat
13817.4	heat
15091.2	heat
16239.4	heat
17724.0	heat
19083.2	heat
20526.8	heat
21928.0	heat
23181.3	heat
24287.5	heat
25752.0	heat
27047.2	heat
28364.7	heat
