onset_eyetrackfile	event
2895.5	heat
4085.7	heat
5191.8	heat
6614.3	heat
7930.9	heat
9311.3	heat
10712.8	heat
12072.2	heat
13410.6	heat
14558.8	heat
15791.1	heat
16960.4	heat
18234.8	heat
19699.4	heat
20910.7	heat
22206.0	heat
23691.6	heat
25135.2	heat
26262.4	heat
27515.8	heat
