onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr
20.0205299854279	1	heat	48	1	0	Patch3	te-55	2542.0
34.4558358192444	1	heat	48	2	0	Patch3	te-55	3985.6
48.6811168193817	1	heat	48	3	0	Patch3	te-55	5408.1
59.7430620193481	1	heat	48	4	0	Patch3	te-55	6514.3
71.435751914978	1	heat	48	5	0	Patch3	te-55	7683.5
84.3898918628693	1	heat	48	6	0	Patch3	te-55	8979.0
98.4049899578094	1	heat	48	7	0	Patch3	te-55	10380.5
110.938622951508	1	heat	48	8	0	Patch3	te-55	11633.8
122.210813999176	1	heat	48	9	0	Patch3	te-55	12761.1
134.534198999405	1	heat	48	10	0	Patch3	te-55	13993.4
147.272390842438	1	heat	48	11	0	Patch3	te-55	15267.2
158.754944801331	1	heat	48	12	0	Patch3	te-55	16415.5
173.820844888687	1	heat	48	13	0	Patch3	te-55	17922.1
187.205003976822	1	heat	48	14	0	Patch3	te-55	19260.5
199.107741832733	1	heat	48	15	0	Patch3	te-55	20450.7
212.91238284111	1	heat	48	16	0	Patch3	te-55	21831.2
226.507169961929	1	heat	48	17	0	Patch3	te-55	23190.7
239.68128490448	1	heat	48	18	0	Patch3	te-55	24508.1
251.794576883316	1	heat	48	19	0	Patch3	te-55	25719.4
266.440361022949	1	heat	48	20	0	Patch3	te-55	27184.0
