onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr
20.0205090045929	1	heat	48	1	1	Patch5	te-40	2542.1
34.455995798111	1	heat	48	2	1	Patch5	te-40	3985.6
48.672994852066	1	heat	48	3	1	Patch5	te-40	5407.3
59.7349908351898	1	heat	48	4	1	Patch5	te-40	6513.5
71.4279789924622	1	heat	48	5	1	Patch5	te-40	7682.8
84.3818788528442	1	heat	48	6	1	Patch5	te-40	8978.2
98.3973438739777	1	heat	48	7	1	Patch5	te-40	10379.8
110.928879976273	1	heat	48	8	1	Patch5	te-40	11632.9
122.200991868973	1	heat	48	9	1	Patch5	te-40	12760.1
134.514112949371	1	heat	48	10	1	Patch5	te-40	13991.4
147.257859945297	1	heat	48	11	1	Patch5	te-40	15265.8
158.740510940552	1	heat	48	12	1	Patch5	te-40	16414.1
173.806349992752	1	heat	48	13	1	Patch5	te-40	17920.7
187.190495967865	1	heat	48	14	1	Patch5	te-40	19259.1
199.093347787857	1	heat	48	15	1	Patch5	te-40	20449.4
212.898072957993	1	heat	48	16	1	Patch5	te-40	21829.8
226.49264383316	1	heat	48	17	1	Patch5	te-40	23189.3
239.666666984558	1	heat	48	18	1	Patch5	te-40	24506.7
251.780101776123	1	heat	48	19	1	Patch5	te-40	25718.0
266.428465843201	1	heat	48	20	1	Patch5	te-40	27182.9
