onset_eyetrackfile	event
3586.9	heat
5030.5	heat
6178.7	heat
7284.9	heat
8686.5	heat
10150.1	heat
11656.7	heat
12910.1	heat
14269.5	heat
15607.3	heat
16902.8	heat
18114.1	heat
19388.5	heat
20810.0	heat
22295.5	heat
23676.1	heat
24908.4	heat
26225.9	heat
27395.2	heat
28522.4	heat
