onset_eyetrackfile	event
3454.4	heat
4623.8	heat
6130.2	heat
7341.5	heat
8573.9	heat
9891.3	heat
11186.7	heat
12525.1	heat
13947.7	heat
15307.2	heat
16560.5	heat
18004.1	heat
19110.3	heat
20384.7	heat
21786.2	heat
23250.8	heat
24399.1	heat
25779.0	heat
26969.3	heat
28454.9	heat
