onset_eyetrackfile	event
3609.3	heat
4778.5	heat
6285.2	heat
7686.7	heat
9045.8	heat
10510.1	heat
11700.5	heat
12806.7	heat
14081.1	heat
15566.7	heat
16799.0	heat
17947.3	heat
19158.6	heat
20411.9	heat
21707.3	heat
23045.7	heat
24363.1	heat
25785.3	heat
27165.8	heat
28293.0	heat
