onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr
20.0204641819	1	heat	48	1	0	Patch2	te-30	2542.0
31.5041379928589	1	heat	48	2	0	Patch2	te-30	3690.4
44.4532461166382	1	heat	48	3	0	Patch2	te-30	4985.3
58.048357963562	1	heat	48	4	0	Patch2	te-30	6344.8
69.1105570793152	1	heat	48	5	0	Patch2	te-30	7451.0
80.8034701347351	1	heat	48	6	0	Patch2	te-30	8620.3
94.1838011741638	1	heat	48	7	0	Patch2	te-30	9958.4
105.451596975327	1	heat	48	8	0	Patch2	te-30	11085.1
120.307505130768	1	heat	48	9	0	Patch2	te-30	12570.7
133.479521989822	1	heat	48	10	0	Patch2	te-30	13887.9
145.799530982971	1	heat	48	11	0	Patch2	te-30	15119.9
160.445204973221	1	heat	48	12	0	Patch2	te-30	16584.5
172.558439016342	1	heat	48	13	0	Patch2	te-30	17795.8
186.573568105698	1	heat	48	14	0	Patch2	te-30	19197.3
200.378411054611	1	heat	48	15	0	Patch2	te-30	20577.8
213.122661113739	1	heat	48	16	0	Patch2	te-30	21852.3
227.55820608139	1	heat	48	17	0	Patch2	te-30	23295.8
240.091771125793	1	heat	48	18	0	Patch2	te-30	24549.2
254.317241191864	1	heat	48	19	0	Patch2	te-30	25971.7
269.375667095184	1	heat	48	20	0	Patch2	te-30	27477.6
