onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr
20.0204179286957	1	heat	48	1	0	Patch1	te-50	2542.0
34.456207036972	1	heat	48	2	0	Patch1	te-50	3985.6
48.681489944458	1	heat	48	3	0	Patch1	te-50	5408.1
59.7439999580383	1	heat	48	4	0	Patch1	te-50	6514.4
71.4369139671326	1	heat	48	5	0	Patch1	te-50	7683.7
84.3911249637604	1	heat	48	6	0	Patch1	te-50	8979.1
98.4055290222168	1	heat	48	7	0	Patch1	te-50	10380.5
110.93763589859	1	heat	48	8	0	Patch1	te-50	11633.7
122.209767103195	1	heat	48	9	0	Patch1	te-50	12760.9
134.533128976822	1	heat	48	10	0	Patch1	te-50	13993.3
147.27693605423	1	heat	48	11	0	Patch1	te-50	15267.6
158.759393930435	1	heat	48	12	0	Patch1	te-50	16415.9
173.825650930405	1	heat	48	13	0	Patch1	te-50	17922.5
187.209986925125	1	heat	48	14	0	Patch1	te-50	19260.9
199.112787008286	1	heat	48	15	0	Patch1	te-50	20451.2
212.917531013489	1	heat	48	16	0	Patch1	te-50	21831.7
226.512250900269	1	heat	48	17	0	Patch1	te-50	23191.1
239.686620950699	1	heat	48	18	0	Patch1	te-50	24508.6
251.799848079681	1	heat	48	19	0	Patch1	te-50	25719.9
266.445523023605	1	heat	48	20	0	Patch1	te-50	27184.5
