onset_eyetrackfile	event
4054.5	heat
5265.7	heat
6498.1	heat
7751.5	heat
9216.1	heat
10406.3	heat
11807.7	heat
13314.4	heat
14736.9	heat
16117.4	heat
17391.8	heat
18686.9	heat
19793.2	heat
21235.7	heat
22574.1	heat
23701.4	heat
24870.7	heat
26356.2	heat
27504.2	heat
28821.7	heat
