onset_eyetrackfile	event
3426.9	heat
4638.3	heat
5870.6	heat
7124.1	heat
8588.5	heat
9778.8	heat
11180.4	heat
12686.9	heat
14109.5	heat
15490.0	heat
16764.2	heat
18059.5	heat
19165.4	heat
20608.6	heat
21947.0	heat
23074.4	heat
24243.6	heat
25729.2	heat
26877.4	heat
28194.6	heat
