pupil_size	blinks	artifacts_manual
1.5523733319694892	0	0
3.69226399747188	1	0
5.948239571273518	1	0
8.288555767814163	1	0
10.690149013613151	1	0
13.136262641689006	1	0
15.61472222085206	1	0
18.116682509088747	1	0
20.63571706190571	1	0
23.167156794074653	1	0
25.707609416610353	1	0
28.25461028729775	1	0
30.80636873875128	1	0
33.36158377496184	1	0
35.91931016700002	1	0
38.47886116584993	1	0
41.039737819145444	1	0
43.601577616773135	1	0
46.16411717971875	1	0
48.72716515192747	1	0
51.290582505087464	1	0
53.854268229217595	1	0
56.41814893627082	1	0
58.9821713067099	1	0
61.54629660162347	1	0
64.11049667554491	1	0
66.6747510795958	1	0
69.23904495679625	1	0
71.80336751291861	1	0
74.36771090549738	1	0
76.93206943664785	1	0
79.49643896661449	1	0
82.06081648768883	1	0
84.62519981464276	1	0
87.18958735981512	1	0
89.75397796970256	1	0
92.31837080623585	1	0
94.88276526052204	1	0
97.4471608901745	1	0
100.01155737378058	1	0
102.57595447782025	1	0
105.14035203263131	1	0
107.70474991494697	1	0
110.26914803520863	1	0
112.8335463283482	1	0
115.39794474709093	1	0
117.96234325708967	1	0
120.52674183338979	1	0
123.09114045786069	1	0
125.65553911732971	1	0
128.21993780222635	1	0
130.78433650559722	1	0
133.34873522239042	1	0
135.91313394893552	1	0
138.4775326825658	1	0
141.04193142134372	1	0
143.60633016386166	1	0
146.17072890909685	1	0
148.73512765630628	1	0
151.29952640495006	1	0
153.86392515463595	1	0
156.42832390507897	1	0
158.9927226560721	1	0
161.55712140746488	1	0
164.12152015914805	1	0
166.6859189110422	1	0
169.25031766308962	1	0
171.8147164152484	1	0
174.37911516748807	1	0
176.94351391978654	1	0
179.5079126721277	1	0
182.07231142449993	1	0
184.6367101768947	1	0
187.20110892930583	1	0
189.76550768172888	1	0
192.32990643416056	1	0
194.89430518659853	1	0
197.45870393904107	1	0
200.02310269148694	1	0
202.5875014439352	1	0
205.15190019638518	1	0
207.71629894883648	1	0
210.2806977012887	1	0
212.84509645374155	1	0
215.40949520619492	1	0
217.97389395864866	1	0
220.53829271110263	1	0
223.1026914635568	1	0
225.6670902160111	1	0
228.23148896846553	1	0
230.79588772092	1	0
233.36028647337452	1	0
235.92468522582908	1	0
238.48908397828362	1	0
241.0534827307382	1	0
243.61788148319283	1	0
246.18228023564748	1	0
248.7466789881021	1	0
251.31107774055675	1	0
253.87547649301143	1	0
256.4398752454661	1	0
259.0042739979208	1	0
261.56867275037547	1	0
264.13307150283015	1	0
266.6974702552848	1	0
269.2618690077395	1	0
271.8262677601941	1	0
274.39066651264875	1	0
276.95506526510337	1	0
279.519464017558	1	0
282.0838627700126	1	0
284.6482615224673	1	0
287.2126602749219	1	0
289.7770590273766	1	0
292.3414577798313	1	0
294.90585653228595	1	0
297.47025528474063	1	0
300.0346540371953	1	0
302.59905278965	1	0
305.16345154210467	1	0
307.72785029455935	1	0
310.292249047014	1	0
312.8566477994687	1	0
315.4210465519234	1	0
317.985445304378	1	0
320.5498440568327	1	0
323.11424280928736	1	0
325.678641561742	1	0
328.2430403141966	1	0
330.8074390666512	1	0
333.3718378191059	1	0
335.93623657156047	1	0
338.50063532401515	1	0
341.06503407646983	1	0
343.6294328289245	1	0
346.1938315813792	1	0
348.75823033383386	1	0
351.3226290862885	1	0
353.88702783874317	1	0
356.45142659119784	1	0
359.0158253436525	1	0
361.5802240961072	1	0
364.1446228485619	1	0
366.70902160101656	1	0
369.27342035347124	1	0
371.8378191059259	1	0
374.4022178583806	1	0
376.9666166108353	1	0
379.5310153632899	1	0
382.0954141157445	1	0
384.6598128681991	1	0
387.2242116206537	1	0
389.7886103731083	1	0
392.353009125563	1	0
394.9174078780177	1	0
397.48180663047236	1	0
400.04620538292704	1	0
402.6106041353817	1	0
405.1750028878364	1	0
407.7394016402911	1	0
410.30380039274576	1	0
412.86819914520044	1	0
415.4325978976551	1	0
417.9969966501098	1	0
420.5613954025644	1	0
423.12579415501904	1	0
425.69019290747366	1	0
428.2545916599282	1	0
430.81899041238285	1	0
433.3833891648375	1	0
435.9477879172922	1	0
438.5121866697469	1	0
441.07658542220156	1	0
443.64098417465624	1	0
446.2053829271109	1	0
448.7697816795656	1	0
451.3341804320203	1	0
453.89857918447495	1	0
456.46297793692963	1	0
459.0273766893843	1	0
461.591775441839	1	0
464.15617419429367	1	0
466.72057294674835	1	0
469.28497169920297	1	0
471.8493704516576	1	0
474.4137692041122	1	0
476.97816795656684	1	0
479.54256670902146	1	0
482.1069654614762	1	0
484.6713642139308	1	0
487.23576296638544	1	0
489.8001617188401	1	0
492.3645604712948	1	0
494.9289592237495	1	0
497.49335797620415	1	0
500.05775672865883	1	0
502.6221554811135	1	0
505.1865542335682	1	0
507.75095298602287	1	0
510.31535173847755	1	0
512.8797504909322	1	0
515.4441492433868	1	0
518.0085479958416	1	0
520.5729467482963	1	0
523.1373455007509	1	0
525.7017442532056	1	0
528.2661430056602	1	0
530.8305417581148	1	0
533.3949405105694	1	0
535.9593392630242	1	0
538.5237380154788	1	0
541.0881367679335	1	0
543.6525355203881	1	0
546.2169342728429	1	0
548.7813330252975	1	0
