onset_eyetrackfile	event
3497.9	heat
4836.3	heat
6110.7	heat
7216.7	heat
8576.2	heat
9745.5	heat
11231.1	heat
12442.4	heat
13885.9	heat
15203.3	heat
16498.7	heat
17921.2	heat
19153.5	heat
20660.1	heat
22061.5	heat
23526.1	heat
24653.3	heat
26033.8	heat
27182.0	heat
28372.3	heat
