onset_eyetrackfile	event
3930.4	heat
5310.5	heat
6584.5	heat
8007.0	heat
9324.4	heat
10430.7	heat
11832.1	heat
13085.5	heat
14296.8	heat
15635.2	heat
16994.8	heat
18500.2	heat
19732.6	heat
21197.1	heat
22640.7	heat
23809.9	heat
24958.2	heat
26253.7	heat
27444.0	heat
28571.2	heat
