onset_eyetrackfile	event
4550.7	heat
5910.2	heat
7016.5	heat
8481.0	heat
9903.6	heat
11199.0	heat
12537.5	heat
13685.8	heat
15003.2	heat
16130.4	heat
17510.9	heat
18701.2	heat
19912.5	heat
21419.2	heat
22651.5	heat
23924.8	heat
25094.1	heat
26579.7	heat
28023.3	heat
29276.7	heat
