pupil_size	blinks	artifacts_manual
1985.0413159829604	0	0
1980.3644540217151	0	0
1975.6736410654114	0	0
1971.386666701785	0	0
1967.3710698042564	0	0
1963.4193961737965	0	0
1959.4594264389793	0	0
1955.5467429170096	0	0
1951.7932570567082	0	0
1948.1986100778258	0	0
1944.7530604922613	0	0
1941.385019242532	0	0
1937.9022192132784	0	0
1934.3064307020031	0	0
1930.6135258411323	0	0
1926.700725555776	0	0
1922.4998114921136	0	0
1917.8614491203555	0	0
1913.02870869089	0	0
1908.4819653209115	0	0
1904.267870199083	0	0
1900.0813454697586	0	0
1895.7745376174494	0	0
1891.6503730707168	0	0
1888.133501168094	0	0
1885.2736476025466	0	0
1882.8536568594743	0	0
1880.6501838384474	0	0
1878.333512845567	0	0
1875.8453195814232	0	0
1873.4183992568649	0	0
1871.5748957995643	0	0
1870.485303202582	0	0
1869.41992905795	0	0
1868.037540310339	0	0
1866.7362087148226	0	0
1865.7164998921962	0	0
1864.7962675379267	0	0
1864.0351839171958	0	0
1863.6636882635246	0	0
1863.7464690401237	0	0
1864.240584188531	0	0
1864.9653102288084	0	0
1865.840852516233	0	0
1866.9573257578559	0	0
1868.275255673595	0	0
1869.5700539034906	0	0
1870.563289047337	0	0
1870.919760378497	0	0
1870.4604120335903	1	0
1869.3913183261163	1	0
1868.0774792919094	1	0
1866.8587046890325	1	0
1866.0845887297128	1	0
1866.0040224643783	0	0
1866.054505085884	0	0
1865.0813531285282	0	0
1863.0615988001734	0	0
1860.4821000277325	0	0
1856.8715144257526	0	0
1851.7553000139967	0	0
1845.1472266003484	0	0
1837.2420196852663	0	0
1828.4354024765219	0	0
1819.2104388093942	0	0
1809.6726299831125	0	0
1799.4578489754172	0	0
1788.5954517937853	0	0
1777.4341055899554	0	0
1766.0086661191226	0	0
1754.4297319311063	0	0
1742.7149098802577	0	0
1730.6619717406388	0	0
1718.471317780379	0	0
1706.4578295033175	0	0
1694.5686564117386	0	0
1682.429238622281	0	0
1669.9737644116185	0	0
1657.6442454780872	0	0
1645.6640773883823	0	0
1633.6236035370266	0	0
1621.261347054	0	0
1608.9002584602483	0	0
1596.580366247766	0	0
1584.2944767991303	0	0
1572.1418206611108	0	0
1559.875105775823	0	0
1547.4154184365598	0	0
1534.9984878107664	0	0
1522.8387126649218	0	0
1511.1254971272124	0	0
1499.9140894423704	0	0
1489.2084617031487	0	0
1478.9874497878964	0	0
1469.1522824267777	1	0
1459.9351305932362	1	0
1451.6808972002698	0	0
1444.4827142086754	0	0
1438.2862654591886	0	0
1432.968407124138	0	0
1428.3420371369803	0	0
1424.2140311516494	0	0
1420.7770631196563	0	0
1418.3978561412118	0	0
1416.7028760896535	0	0
1415.0030458356123	0	0
1413.4064535209986	0	0
1412.2633930047712	0	0
1411.7135265349132	0	0
1411.7774527446363	0	0
1412.1529778583902	0	0
1412.4927859096094	0	0
1412.4458847727674	0	0
1411.775867165149	0	0
1410.5938896788548	0	0
1409.2671890632594	0	0
1408.0451820709961	0	0
1406.8020943063523	0	0
1405.2813260861478	0	0
1403.4550087406535	0	0
1401.5468673582473	0	0
1399.5406253243636	0	0
1397.4099090689886	0	0
1395.2956513663455	0	0
1393.1088989690484	0	0
1391.036279386557	0	0
1389.4820160823003	0	0
1388.5434484840926	0	0
1388.201168375887	0	0
1388.368484542084	0	0
1388.9596934583342	0	0
1390.1385694247538	0	0
1392.0007164878891	0	0
1394.1974417526937	0	0
1396.4659508252394	0	0
1398.9625354143236	0	0
1401.815499551258	0	0
1405.0097096509294	0	0
1408.6166169049739	0	0
1412.621493571433	0	0
1417.0763038027503	0	0
1422.0021275790264	0	0
1427.2112125685107	0	0
1432.8022720647884	0	0
1438.990527213245	0	0
1445.9240096318042	0	0
1453.724528595678	0	0
1462.294359292884	0	0
1471.126066767036	0	0
1479.739169584584	0	0
1487.9651910058114	0	0
1495.544351927532	0	0
1502.4847999439544	0	0
1509.1149101575618	0	0
1515.4995363145692	0	0
1521.5238791773418	0	0
1527.2161753337232	0	0
1532.8792589928642	0	0
1538.890151020105	0	0
