onset_eyetrackfile	event
3438.0	heat
4839.5	heat
6283.0	heat
7431.2	heat
8537.5	heat
9811.0	heat
11296.6	heat
12591.8	heat
13845.0	heat
15267.5	heat
16436.8	heat
17775.3	heat
18965.4	heat
20430.0	heat
21747.0	heat
23106.5	heat
24611.8	heat
25823.1	heat
26949.4	heat
28181.4	heat
