onset_eyetrackfile	event
5159.6	heat
6328.9	heat
7835.4	heat
9236.9	heat
10596.5	heat
12061.0	heat
13251.4	heat
14357.3	heat
15631.3	heat
17117.0	heat
18348.9	heat
19497.2	heat
20708.5	heat
21961.7	heat
23257.1	heat
24595.6	heat
25913.0	heat
27335.6	heat
28715.7	heat
29843.0	heat
