onset_eyetrackfile	event
4496.5	heat
5961.0	heat
7151.3	heat
8468.2	heat
9806.6	heat
11313.2	heat
12419.0	heat
13672.3	heat
15052.6	heat
16454.1	heat
17686.2	heat
18813.4	heat
19961.6	heat
21321.0	heat
22616.4	heat
23785.7	heat
25229.2	heat
26440.6	heat
27863.0	heat
29348.2	heat
