onset_eyetrackfile	event
3763.9	heat
5228.5	heat
6418.7	heat
7736.1	heat
9074.6	heat
10581.2	heat
11687.4	heat
12940.7	heat
14321.2	heat
15722.6	heat
16954.9	heat
18082.1	heat
19230.3	heat
20589.7	heat
21885.1	heat
23054.0	heat
24497.5	heat
25708.8	heat
27131.3	heat
28616.8	heat
