onset_eyetrackfile	event
3206.3	heat
4396.6	heat
5840.1	heat
7072.4	heat
8452.9	heat
9601.2	heat
11023.7	heat
12340.8	heat
13742.3	heat
14995.7	heat
16270.1	heat
17376.3	heat
18840.9	heat
20178.9	heat
21390.2	heat
22896.8	heat
24382.3	heat
25509.3	heat
26678.6	heat
27973.9	heat
