onset_eyetrackfile	event
3863.5	heat
5158.9	heat
6391.2	heat
7771.7	heat
9131.2	heat
10637.8	heat
11849.2	heat
13292.7	heat
14462.0	heat
15588.2	heat
16989.7	heat
18328.1	heat
19476.3	heat
20750.7	heat
22215.3	heat
23321.3	heat
24743.7	heat
25996.9	heat
27186.1	heat
28671.7	heat
