onset_eyetrackfile	event
4245.7	heat
5499.0	heat
6626.3	heat
8006.8	heat
9155.1	heat
10472.5	heat
11811.0	heat
13001.3	heat
14465.9	heat
15971.7	heat
17267.1	heat
18689.6	heat
19964.0	heat
21407.5	heat
22767.0	heat
23999.3	heat
25168.6	heat
26274.8	heat
27486.1	heat
28887.6	heat
