onset_eyetrackfile	event
3023.7	heat
4530.3	heat
5741.6	heat
7122.0	heat
8249.2	heat
9523.6	heat
11009.1	heat
12326.5	heat
13685.6	heat
14833.8	heat
16024.1	heat
17319.4	heat
18488.7	heat
19890.1	heat
20996.1	heat
22228.1	heat
23692.5	heat
25135.7	heat
26474.1	heat
27727.5	heat
