onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr
20.0204219818115	1	heat	48	1	0	Patch3	te-30	2542.1
34.243644952774	1	heat	48	2	0	Patch3	te-30	3964.4
47.6278538703918	1	heat	48	3	0	Patch3	te-30	5302.8
62.4837238788605	1	heat	48	4	0	Patch3	te-30	6788.4
76.2876949310303	1	heat	48	5	0	Patch3	te-30	8168.8
88.8194258213043	1	heat	48	6	0	Patch3	te-30	9422.0
100.722375869751	1	heat	48	7	0	Patch3	te-30	10612.3
113.676333904266	1	heat	48	8	0	Patch3	te-30	11907.7
127.691148996353	1	heat	48	9	0	Patch3	te-30	13309.2
140.014219045639	1	heat	48	10	0	Patch3	te-30	14541.5
151.283452987671	1	heat	48	11	0	Patch3	te-30	15668.4
162.765636920929	1	heat	48	12	0	Patch3	te-30	16816.6
173.82735490799	1	heat	48	13	0	Patch3	te-30	17922.8
186.999430894852	1	heat	48	14	0	Patch3	te-30	19240.0
199.111441850662	1	heat	48	15	0	Patch3	te-30	20451.2
211.855623006821	1	heat	48	16	0	Patch3	te-30	21725.6
226.92161989212	1	heat	48	17	0	Patch3	te-30	23232.2
241.351547002792	1	heat	48	18	0	Patch3	te-30	24675.2
254.942301988602	1	heat	48	19	0	Patch3	te-30	26034.3
269.587946891785	1	heat	48	20	0	Patch3	te-30	27498.8
