onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr
20.0204319953918	1	heat	48	1	1	Patch5	te-40	2542.1
34.245630979538	1	heat	48	2	1	Patch5	te-40	3964.6
47.6298408508301	1	heat	48	3	1	Patch5	te-40	5303.0
62.4858019351959	1	heat	48	4	1	Patch5	te-40	6788.6
76.2902500629425	1	heat	48	5	1	Patch5	te-40	8169.1
88.8210780620575	1	heat	48	6	1	Patch5	te-40	9422.1
100.72394990921	1	heat	48	7	1	Patch5	te-40	10612.4
113.678360939026	1	heat	48	8	1	Patch5	te-40	11907.9
127.693222999573	1	heat	48	9	1	Patch5	te-40	13309.4
140.015496015549	1	heat	48	10	1	Patch5	te-40	14541.6
151.287734031677	1	heat	48	11	1	Patch5	te-40	15668.8
162.765305995941	1	heat	48	12	1	Patch5	te-40	16816.6
173.825060844421	1	heat	48	13	1	Patch5	te-40	17922.5
186.999309062958	1	heat	48	14	1	Patch5	te-40	19240.0
199.112784862518	1	heat	48	15	1	Patch5	te-40	20451.3
211.856823921204	1	heat	48	16	1	Patch5	te-40	21725.7
226.922968864441	1	heat	48	17	1	Patch5	te-40	23232.3
241.353165864944	1	heat	48	18	1	Patch5	te-40	24675.4
254.947767972946	1	heat	48	19	1	Patch5	te-40	26034.8
269.593069076538	1	heat	48	20	1	Patch5	te-40	27499.4
