onset_eyetrackfile	event
2844.0	heat
4182.4	heat
5456.9	heat
6562.8	heat
7922.3	heat
9091.2	heat
10576.8	heat
11788.0	heat
13231.5	heat
14548.9	heat
15844.3	heat
17266.8	heat
18499.1	heat
20005.7	heat
21407.2	heat
22871.7	heat
23998.8	heat
25379.3	heat
26527.5	heat
27717.8	heat
