onset_eyetrackfile	event
10642.5	heat
11980.9	heat
13255.3	heat
14361.5	heat
15721.0	heat
16890.3	heat
18375.9	heat
19587.2	heat
21030.8	heat
22348.3	heat
23643.7	heat
25066.0	heat
26298.4	heat
27805.0	heat
29206.5	heat
30671.1	heat
31798.3	heat
33178.5	heat
34326.7	heat
35517.0	heat
