onset_eyetrackfile	event
3674.4	heat
4780.6	heat
6287.2	heat
7667.8	heat
8921.1	heat
10195.5	heat
11513.0	heat
12851.4	heat
14316.0	heat
15548.3	heat
16970.8	heat
18118.5	heat
19287.7	heat
20647.1	heat
22048.6	heat
23259.9	heat
24450.1	heat
25745.5	heat
27189.0	heat
28674.6	heat
