onset_eyetrackfile	event
4833.6	heat
6214.1	heat
7657.7	heat
8996.1	heat
10207.4	heat
11460.0	heat
12629.2	heat
13735.2	heat
15199.8	heat
16706.4	heat
18001.8	heat
19487.4	heat
20804.8	heat
22206.3	heat
23333.6	heat
24524.0	heat
25883.4	heat
27305.1	heat
28453.4	heat
29727.8	heat
