onset_eyetrackfile	event
3712.0	heat
4818.2	heat
6324.9	heat
7705.4	heat
8958.8	heat
10233.2	heat
11550.6	heat
12889.1	heat
14353.6	heat
15586.0	heat
17008.6	heat
18156.6	heat
19325.7	heat
20683.9	heat
22085.3	heat
23296.6	heat
24487.0	heat
25782.3	heat
27225.7	heat
28711.3	heat
