onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr
20.0197811126709	1	heat	48	1	0	Patch5	te-50	2542.0
31.5023531913757	1	heat	48	2	0	Patch5	te-50	3690.3
44.4567701816559	1	heat	48	3	0	Patch5	te-50	4985.7
58.051518201828	1	heat	48	4	0	Patch5	te-50	6345.2
69.1142210960388	1	heat	48	5	0	Patch5	te-50	7451.5
80.8071122169495	1	heat	48	6	0	Patch5	te-50	8620.8
94.191822052002	1	heat	48	7	0	Patch5	te-50	9959.2
105.464163064957	1	heat	48	8	0	Patch5	te-50	11086.5
120.320075035095	1	heat	48	9	0	Patch5	te-50	12572.0
133.494704008102	1	heat	48	10	0	Patch5	te-50	13889.5
145.818124055862	1	heat	48	11	0	Patch5	te-50	15121.8
160.463823080063	1	heat	48	12	0	Patch5	te-50	16586.4
172.577198028564	1	heat	48	13	0	Patch5	te-50	17797.8
186.592286109924	1	heat	48	14	0	Patch5	te-50	19199.3
200.397166013718	1	heat	48	15	0	Patch5	te-50	20579.8
213.141514062881	1	heat	48	16	0	Patch5	te-50	21854.2
227.576817035675	1	heat	48	17	0	Patch5	te-50	23297.7
240.110601186752	1	heat	48	18	0	Patch5	te-50	24551.1
254.336302995682	1	heat	48	19	0	Patch5	te-50	25973.7
269.399329185486	1	heat	48	20	0	Patch5	te-50	27480.0
