onset_eyetrackfile	event
3594.9	heat
4764.2	heat
5996.6	heat
7271.0	heat
8398.3	heat
9777.5	heat
11072.9	heat
12495.4	heat
13833.9	heat
15024.2	heat
16425.7	heat
17911.3	heat
19017.5	heat
20482.0	heat
21799.5	heat
23158.9	heat
24412.3	heat
25623.6	heat
27067.1	heat
28215.4	heat
