onset_eyetrackfile	event
4098.8	heat
5268.1	heat
6500.4	heat
7774.9	heat
8902.1	heat
10282.6	heat
11578.0	heat
12999.2	heat
14337.6	heat
15526.9	heat
16927.1	heat
18412.7	heat
19518.5	heat
20983.1	heat
22300.4	heat
23659.7	heat
24912.9	heat
26124.2	heat
27567.5	heat
28715.8	heat
