onset_eyetrackfile	event
3409.1	heat
4725.5	heat
5999.9	heat
7127.2	heat
8549.7	heat
9761.1	heat
11014.5	heat
12203.9	heat
13542.3	heat
15006.9	heat
16155.1	heat
17556.6	heat
18789.0	heat
20148.5	heat
21529.0	heat
22698.3	heat
24204.9	heat
25311.1	heat
26606.5	heat
28092.1	heat
