onset_eyetrackfile	event
3169.1	heat
4275.4	heat
5570.8	heat
7077.4	heat
8500.0	heat
9964.3	heat
11112.6	heat
12492.3	heat
13681.5	heat
15125.0	heat
16463.5	heat
17822.7	heat
19055.1	heat
20308.4	heat
21477.7	heat
22752.0	heat
24153.1	heat
25280.3	heat
26491.6	heat
27809.0	heat
