onset_eyetrackfile	event
3841.6	heat
4968.0	heat
6137.2	heat
7517.7	heat
8770.8	heat
9877.0	heat
11150.4	heat
12634.8	heat
13952.2	heat
15353.6	heat
16796.0	heat
17944.3	heat
19155.2	heat
20514.7	heat
21979.3	heat
23274.7	heat
24613.2	heat
25803.5	heat
27226.0	heat
28458.0	heat
