onset_eyetrackfile	event
3537.2	heat
4832.4	heat
6001.7	heat
7507.2	heat
8718.4	heat
10098.9	heat
11289.2	heat
12690.7	heat
13964.8	heat
15450.4	heat
16893.9	heat
18211.3	heat
19443.6	heat
20782.1	heat
21930.4	heat
23057.7	heat
24522.2	heat
25628.5	heat
27051.0	heat
28304.4	heat
