onset_eyetrackfile	event
3423.0	heat
4845.5	heat
6055.9	heat
7204.2	heat
8521.6	heat
9774.7	heat
11049.1	heat
12429.6	heat
13915.2	heat
15379.8	heat
16780.0	heat
17907.3	heat
19076.3	heat
20182.5	heat
21414.3	heat
22857.9	heat
24217.1	heat
25723.7	heat
27019.1	heat
28357.5	heat
