onset_eyetrackfile	event
3383.7	heat
4763.5	heat
6037.9	heat
7460.4	heat
8777.5	heat
9883.7	heat
11285.2	heat
12538.6	heat
13749.9	heat
15088.4	heat
16447.5	heat
17954.2	heat
19186.5	heat
20650.8	heat
22094.3	heat
23263.6	heat
24411.8	heat
25707.2	heat
26897.5	heat
28024.4	heat
