onset_eyetrackfile	event
3486.9	heat
4719.2	heat
6078.5	heat
7352.9	heat
8796.1	heat
10091.5	heat
11598.1	heat
12767.4	heat
13915.7	heat
15021.8	heat
16275.1	heat
17592.0	heat
18719.0	heat
20183.4	heat
21584.9	heat
22775.2	heat
24155.8	heat
25578.3	heat
26789.7	heat
28275.3	heat
