onset_eyetrackfile	event
3825.9	heat
5058.3	heat
6417.7	heat
7692.1	heat
9135.7	heat
10431.1	heat
11937.7	heat
13107.0	heat
14255.3	heat
15361.5	heat
16614.9	heat
17932.3	heat
19059.5	heat
20524.1	heat
21925.6	heat
23115.9	heat
24495.8	heat
25918.4	heat
27129.7	heat
28615.3	heat
