onset_eyetrackfile	event
3405.4	heat
4658.8	heat
6165.2	heat
7439.6	heat
8545.7	heat
9692.8	heat
11136.0	heat
12474.0	heat
13685.3	heat
15086.8	heat
16214.0	heat
17678.6	heat
19099.7	heat
20480.2	heat
21775.6	heat
23261.2	heat
24430.5	heat
25620.8	heat
26938.1	heat
28297.5	heat
