onset_eyetrackfile	event
3571.3	heat
4677.6	heat
6184.3	heat
7353.5	heat
8585.9	heat
10029.4	heat
11303.8	heat
12515.1	heat
13663.4	heat
15064.9	heat
16382.3	heat
17804.9	heat
19185.4	heat
20312.3	heat
21502.6	heat
22840.7	heat
24326.3	heat
25790.9	heat
27150.4	heat
28445.8	heat
