onset_eyetrackfile	event
3322.1	heat
4470.4	heat
5723.7	heat
7104.2	heat
8378.6	heat
9674.0	heat
10780.2	heat
12097.7	heat
13330.0	heat
14731.5	heat
16196.1	heat
17534.6	heat
18661.8	heat
20084.4	heat
21295.7	heat
22802.3	heat
24161.8	heat
25331.1	heat
26521.5	heat
27965.1	heat
