onset_eyetrackfile	event
3406.3	heat
4828.8	heat
6314.4	heat
7525.7	heat
8885.2	heat
10117.5	heat
11434.9	heat
12941.6	heat
14236.9	heat
15385.2	heat
16575.6	heat
17702.8	heat
18809.0	heat
19978.4	heat
21252.8	heat
22633.3	heat
24076.8	heat
25478.3	heat
26816.8	heat
28070.1	heat
