onset_eyetrackfile	event
3427.7	heat
4934.3	heat
6272.7	heat
7737.2	heat
8864.5	heat
10159.7	heat
11391.7	heat
12666.0	heat
14025.3	heat
15278.7	heat
16764.3	heat
18144.8	heat
19588.4	heat
20905.8	heat
22328.3	heat
23518.5	heat
24729.8	heat
25836.1	heat
27005.3	heat
28406.5	heat
