onset_eyetrackfile	event
4084.9	heat
5591.5	heat
6929.6	heat
8393.9	heat
9521.1	heat
10816.5	heat
12048.8	heat
13323.2	heat
14682.6	heat
15935.2	heat
17420.0	heat
18800.4	heat
20244.0	heat
21561.3	heat
22983.8	heat
24174.1	heat
25385.4	heat
26491.0	heat
27660.2	heat
29061.7	heat
