onset_eyetrackfile	event
3033.0	heat
4160.2	heat
5434.5	heat
6834.7	heat
8024.9	heat
9468.5	heat
10975.1	heat
12292.5	heat
13461.7	heat
14925.1	heat
16031.3	heat
17241.9	heat
18474.3	heat
19812.7	heat
20960.7	heat
22383.2	heat
23677.9	heat
25058.3	heat
26311.5	heat
27796.1	heat
