onset_eyetrackfile	event
3311.9	heat
4755.5	heat
5882.8	heat
7347.4	heat
8706.8	heat
10213.1	heat
11551.6	heat
12783.9	heat
14269.5	heat
15692.0	heat
16987.4	heat
18198.7	heat
19389.0	heat
20558.3	heat
21938.8	heat
23339.4	heat
24656.8	heat
25763.0	heat
27037.5	heat
28290.3	heat
