onset_eyetrackfile	event
3768.8	heat
5086.2	heat
6255.4	heat
7677.9	heat
9163.5	heat
10670.1	heat
12134.7	heat
13578.2	heat
14831.7	heat
16106.1	heat
17444.5	heat
18825.0	heat
19952.2	heat
21311.7	heat
22523.0	heat
23924.5	heat
25072.8	heat
26305.2	heat
27495.4	heat
28601.6	heat
