onset_eyetrackfile	event
3345.1	heat
4662.6	heat
5831.9	heat
7254.4	heat
8740.0	heat
10246.3	heat
11710.9	heat
13154.5	heat
14407.5	heat
15681.9	heat
17020.3	heat
18400.8	heat
19528.1	heat
20887.5	heat
22098.8	heat
23500.3	heat
24648.4	heat
25880.7	heat
27071.0	heat
28177.2	heat
